group,names,scores,logfoldchanges,pvals,pvals_adj
2,ENSG00000172543,-18.64384,,1.1426371698643128e-67,8.187586341303593e-66
2,ENSG00000196329,-19.206034,,5.156957898300886e-72,3.968947597284904e-70
2,ENSG00000105374,-19.589975,,5.867693495396632e-76,4.689641185936232e-74
2,ENSG00000198821,-20.211588,,4.6536211060063225e-80,3.8680898633124556e-78
2,ENSG00000115738,-21.134806,,2.459797024544468e-81,2.129774257084752e-79
2,ENSG00000204472,-21.639042,,7.28093363678031e-86,6.578165259664993e-84
2,ENSG00000082074,-21.9962,,8.619415585935797e-89,8.141429812533903e-87
2,ENSG00000197540,-22.12572,,1.118732281014239e-96,1.2915142666375493e-94
2,ENSG00000145649,-22.285452,,4.977144936520746e-101,6.464066986306319e-99
2,ENSG00000100097,-23.073767,,3.772294804993784e-91,3.732775526084325e-89
2,ENSG00000011600,-23.286623,,5.072500900551896e-98,6.200386394909907e-96
2,ENSG00000116824,-23.46487,,8.222980056810543e-104,1.1391568372034873e-101
2,ENSG00000158869,-23.757364,,6.406163246781585e-104,9.508576590580096e-102
2,ENSG00000122862,-24.42552,,1.4983521607155707e-93,1.556787894983478e-91
2,ENSG00000133574,-25.467789,,2.42013711077691e-109,3.8684960893803225e-107
2,ENSG00000197956,-25.927774,,4.376142781370751e-94,4.786118262993906e-92
2,ENSG00000163191,-26.180687,,1.1530115436453732e-109,1.9966316564125715e-107
2,ENSG00000179144,-27.948376,,3.622023726207695e-120,8.362850336732879e-118
2,ENSG00000008517,-35.37916,,1.3196279201171268e-186,6.855467045008473e-184
3,ENSG00000161570,49.868122,,1.2156749959956542e-184,2.5261726416789695e-181
3,ENSG00000105374,39.907295,,3.97626177027521e-145,4.131335979315943e-142
3,ENSG00000145649,25.84407,,4.570915631137184e-85,1.1872953351878835e-82
3,ENSG00000077984,25.349207,,1.0821955603383823e-82,2.4986693048701764e-80
3,ENSG00000008517,24.772974,,1.0709877693378384e-94,5.5637814617100706e-92
3,ENSG00000172543,21.486067,,2.898116071614819e-68,6.022285196815594e-66
3,ENSG00000113088,18.831856,,1.0481419989923017e-54,1.3612744211912518e-52
3,ENSG00000213402,14.994381,,3.0081603162770645e-42,2.6045654738432254e-40
3,ENSG00000145220,14.749741,,7.276783346887587e-39,5.6004280721601504e-37
3,ENSG00000139187,13.675136,,2.503821473965792e-34,1.530276771441446e-32
3,ENSG00000197540,13.568265,,1.8962007769748796e-34,1.1940318831981211e-32
3,ENSG00000100450,11.831328,,2.656354162909503e-27,1.3142628453633208e-25
3,ENSG00000180644,11.786709,,1.8785560590594852e-27,9.521071928599049e-26
3,ENSG00000171476,10.075587,,3.1815416737937076e-21,1.0663296126037619e-19
3,ENSG00000239713,9.35535,,8.217912827000045e-19,2.5112974786038375e-17
3,ENSG00000129277,9.133633,,4.9965087896413e-18,1.46235848801051e-16
3,ENSG00000164483,8.611217,,2.3033865228636484e-16,6.136457941680335e-15
3,ENSG00000204475,8.094745,,9.542696257526838e-15,2.3329085674283253e-13
3,ENSG00000089692,7.7348294,,1.216513577187839e-13,2.6060981581405454e-12
3,ENSG00000181847,7.451454,,7.142680047518274e-13,1.4551459939944092e-11
3,ENSG00000137441,7.379237,,1.0818897990857417e-12,2.1826864101943412e-11
3,ENSG00000116824,7.2951465,,1.595974084787837e-12,3.1287114605557786e-11
3,ENSG00000111796,6.182836,,1.7458940420682231e-09,2.9737441142768586e-08
3,ENSG00000180739,6.1108985,,2.6561130409490137e-09,4.41552231927364e-08
3,ENSG00000183918,6.091748,,2.8798476841841493e-09,4.7494630855037e-08
3,ENSG00000100453,6.068452,,3.1046164199206558e-09,4.962609938919325e-08
3,ENSG00000198821,6.060021,,3.1040071487072187e-09,4.962609938919325e-08
3,ENSG00000115738,6.044488,,3.4481188672682207e-09,5.469611455101803e-08
3,ENSG00000181036,5.7384253,,2.1008457338970537e-08,3.140688802185667e-07
3,ENSG00000027869,5.676369,,2.8364396259570668e-08,4.1507898188301305e-07
3,ENSG00000186654,5.5944676,,4.444330733138121e-08,6.413416155181261e-07
3,ENSG00000115523,5.4763627,,7.900164090887898e-08,1.1017812738835605e-06
3,ENSG00000136950,5.4185486,,1.0634593738152515e-07,1.454020043855669e-06
3,ENSG00000168229,5.341097,,1.6602247146181212e-07,2.240225296737958e-06
3,ENSG00000148362,5.2909,,2.0555960145668478e-07,2.755824850496716e-06
3,ENSG00000163754,5.264775,,2.403469393198771e-07,3.181152483482195e-06
3,ENSG00000115085,5.2305293,,2.8022374222811796e-07,3.6622951971699948e-06
3,ENSG00000189067,5.0787864,,5.859845808669675e-07,7.205183189595021e-06
3,ENSG00000272282,5.0564218,,7.000943512527103e-07,8.409225791347584e-06
3,ENSG00000117281,4.9759765,,1.026816362992522e-06,1.2054940125980005e-05
3,ENSG00000166289,4.57311,,6.621626190642453e-06,7.0562765252077e-05
3,ENSG00000143185,4.567885,,6.7542226032239864e-06,7.160854372193593e-05
3,ENSG00000069667,4.475615,,1.0117982938917661e-05,0.0001051258427353545
3,ENSG00000179144,4.420359,,1.243707563265452e-05,0.00012731154268303494
3,ENSG00000152969,4.4085126,,1.3975883635361494e-05,0.00014166773753307896
3,ENSG00000205336,4.3259892,,1.9812468486912038e-05,0.00019793418036443853
3,ENSG00000158604,4.0204983,,6.98590591801388e-05,0.0006284291124516382
3,ENSG00000140848,3.9767356,,8.484765542644297e-05,0.0007470907965091038
3,ENSG00000111537,3.9658835,,8.867458282068074e-05,0.0007709865401731154
3,ENSG00000122862,3.9295354,,9.89403220614778e-05,0.0008531036898080949
3,ENSG00000109736,3.857416,,0.0001344544803607074,0.0011311595554232793
3,ENSG00000163171,3.787621,,0.00017731673776322227,0.0014506463821731333
3,ENSG00000143184,3.68927,,0.00025992975428906784,0.002069479039895337
3,ENSG00000080824,3.6326716,,0.0003149544601964261,0.002451218607820874
3,ENSG00000121716,3.6038735,,0.0003569307137189292,0.0027470445300293886
3,ENSG00000164543,3.518464,,0.0004821548549307204,0.003578277816235846
3,ENSG00000174946,3.466211,,0.0005890589367298297,0.004294963054472232
3,ENSG00000167775,3.4322867,,0.0006648377567115425,0.004731276912488306
3,ENSG00000169583,3.277678,,0.0011435165238565016,0.007790909300242002
3,ENSG00000154473,3.1836936,,0.0015670467088437108,0.010194846832614764
3,ENSG00000169220,3.1380365,,0.0018305873053804241,0.011527152789637944
3,ENSG00000166848,3.1341665,,0.0018476337056714503,0.011564406145738776
3,ENSG00000160613,3.1337838,,0.001858924029392895,0.011600132531767076
3,ENSG00000150687,3.128577,,0.001896808326799713,0.011801100907454502
3,ENSG00000123595,3.0885196,,0.0021608001244352295,0.013245258579871405
3,ENSG00000197536,3.082085,,0.0022025011334246094,0.013382448407182276
3,ENSG00000182472,2.9808447,,0.003062565696432761,0.01800473849820591
3,ENSG00000105401,2.9786768,,0.0030722297184797866,0.01800473849820591
3,ENSG00000166794,2.9624653,,0.0032288104049589435,0.018794028071441694
3,ENSG00000149091,2.9555423,,0.003311931685206125,0.019117205671828688
3,ENSG00000099860,2.9021077,,0.003910313998502245,0.0218430980884077
3,ENSG00000183726,2.8929105,,0.0040299900871924605,0.022331518403162488
3,ENSG00000125835,2.8192542,,0.005047424459385642,0.02717240421399835
3,ENSG00000159216,2.7486951,,0.006278537665153359,0.03294646784896132
3,ENSG00000136827,2.7356265,,0.006511905575719916,0.03408498686737024
3,ENSG00000103254,2.7312918,,0.006598216949357228,0.034449986986845024
3,ENSG00000182500,2.715783,,0.006906641029857084,0.035880000150107554
3,ENSG00000081870,2.7043443,,0.007151161150891209,0.03705763808367066
3,ENSG00000133574,2.7007964,,0.007192865355257609,0.03718103036871968
3,ENSG00000099282,2.6894264,,0.007512482321408862,0.03864093629675152
3,ENSG00000172965,2.6830795,,0.007615842537645664,0.03892111468032198
3,ENSG00000130159,2.6661053,,0.008008265103995731,0.04029340166126666
3,ENSG00000143891,2.6562185,,0.008235327442792371,0.04113704429356382
3,ENSG00000026950,2.645471,,0.008503289827766883,0.042171446926251986
3,ENSG00000167004,2.6352587,,0.00872966539994484,0.043088467223480705
3,ENSG00000108292,2.590368,,0.009956982304798094,0.04820048829320318
3,ENSG00000186470,2.588962,,0.009974114516880348,0.04820048829320318
3,ENSG00000162777,2.5754097,,0.010367770163138718,0.049526957239085644
3,ENSG00000143183,2.565987,,0.01065790857283618,0.050564232909483066
3,ENSG00000101191,2.524833,,0.011990280571885325,0.055740051517623505
3,ENSG00000184162,2.5189414,,0.012193961564852803,0.05643441454735885
3,ENSG00000188389,2.4781253,,0.013680944511608919,0.06261894866767254
3,ENSG00000182208,2.4599707,,0.014337284606116987,0.06515779384624337
3,ENSG00000118402,2.4436607,,0.015044092355085024,0.06766585262741706
3,ENSG00000171867,2.4057305,,0.016603638048919168,0.07372299116592741
3,ENSG00000185418,2.3926516,,0.0172262441221792,0.07567893295113821
3,ENSG00000137501,2.386135,,0.017558271732517172,0.0769748705910774
3,ENSG00000117906,2.3706043,,0.018228779405697206,0.0790801745407908
3,ENSG00000147669,2.368834,,0.018333172274662173,0.0792417591179189
3,ENSG00000101695,2.3670783,,0.018418560949930142,0.0792417591179189
3,ENSG00000117899,2.3543642,,0.019049065046796557,0.08128122621610523
3,ENSG00000117632,2.3446984,,0.019543398691944165,0.08283311909151898
3,ENSG00000163743,2.3435378,,0.019612076320032406,0.08283311909151898
3,ENSG00000128923,2.3375401,,0.01993009091116585,0.08400553532130352
3,ENSG00000168288,2.3315995,,0.020211808496100384,0.08467769769132379
3,ENSG00000111670,2.3255825,,0.020566355049485428,0.0856450617090796
3,ENSG00000159674,2.324102,,0.020624868723367707,0.08571695441431619
3,ENSG00000182108,2.3183446,,0.020956677348813766,0.08692210684797406
3,ENSG00000120697,2.3104682,,0.021384942189633285,0.08819900618024601
3,ENSG00000162639,2.3096325,,0.02144649029163342,0.08824912242775099
3,ENSG00000182054,2.3055356,,0.021642910350485822,0.08870605070672494
3,ENSG00000116478,2.3031592,,0.021778649169800487,0.08908667908434137
3,ENSG00000160993,2.30303,,0.021822191373481317,0.08908941782729701
3,ENSG00000114388,2.2709892,,0.02370117476668602,0.09563308964111368
3,ENSG00000108798,2.2552428,,0.02465931480481885,0.09930631039615032
3,ENSG00000147889,2.22801,,0.026528520878946277,0.10601205074317377
3,ENSG00000160310,2.219756,,0.02699310871278538,0.10728807422547787
3,ENSG00000185112,2.1819167,,0.02975306567056002,0.11599788079441599
3,ENSG00000261737,2.1730776,,0.030440152396806995,0.11757367412744411
3,ENSG00000110852,2.1672184,,0.030830692881217654,0.11864107371698202
3,ENSG00000123545,2.13187,,0.03365558304199872,0.1276209882504988
3,ENSG00000103496,2.1139443,,0.035142644301024165,0.1325343282350784
3,ENSG00000049249,2.0998933,,0.036479149618369795,0.13658512397729017
3,ENSG00000124256,2.0833843,,0.03786284415056888,0.14150897508072327
3,ENSG00000198399,2.050886,,0.04093990632959454,0.15110679458773968
3,ENSG00000136935,2.0309918,,0.042985872659793166,0.15726169610396162
3,ENSG00000196329,2.0202782,,0.04400089023737976,0.16012933434899326
3,ENSG00000108433,2.0059607,,0.04558344782097207,0.1642400432721946
3,ENSG00000131236,1.9969816,,0.04650288083466339,0.16603605906259541
3,ENSG00000165283,1.9853203,,0.04780299647431054,0.1698290724583648
3,ENSG00000072818,1.9754145,,0.048886666868612816,0.1724728247079413
3,ENSG00000115840,1.9753612,,0.04897140583998166,0.172478951416071
3,ENSG00000131503,1.960274,,0.05070596828437703,0.17798480083603965
3,ENSG00000140859,1.9532793,,0.05160859450339647,0.18054319760615803
3,ENSG00000100591,1.9462287,,0.0523259109886369,0.18274494627628146
3,ENSG00000008283,1.943297,,0.052725863514870304,0.18361043105845537
3,ENSG00000197969,1.9324044,,0.05403291826769357,0.18682263587398876
3,ENSG00000136986,1.9250394,,0.05495084186156704,0.18936625105860086
3,ENSG00000154917,1.9229447,,0.055337017811126835,0.19006664960582076
3,ENSG00000139626,1.9194007,,0.05564122427075194,0.1904818188379284
3,ENSG00000168818,1.9146111,,0.05631362231334974,0.19212219704012493
3,ENSG00000139644,1.906321,,0.05728594553512289,0.19451012225814604
3,ENSG00000139990,1.9003463,,0.05811170434473334,0.19671875789449644
3,ENSG00000166734,1.8855652,,0.060095722405427716,0.20141759864270772
3,ENSG00000124574,1.8843075,,0.060362352779261275,0.20198545744815607
3,ENSG00000155868,1.8813254,,0.06072605870838841,0.2026319090459869
3,ENSG00000172046,1.855981,,0.06424840387838966,0.21259264850206006
3,ENSG00000166170,1.8462172,,0.06563822318554537,0.2161588395872635
3,ENSG00000117228,1.8417403,,0.06624950112408419,0.2178266824934287
3,ENSG00000089012,1.8282006,,0.06828264546602072,0.22170521449748606
3,ENSG00000135362,1.8251275,,0.0688113304413007,0.22289162873000348
3,ENSG00000168291,1.8121432,,0.07072606421955877,0.22750582267529892
3,ENSG00000144746,1.811957,,0.07071474511201349,0.22750582267529892
3,ENSG00000090316,1.8095762,,0.07111225280597516,0.2283945306504117
3,ENSG00000138399,1.8065056,,0.07170387180582817,0.22879194138445264
3,ENSG00000155926,1.8014613,,0.07239172360951869,0.23036588701268565
3,ENSG00000142173,1.7802689,,0.07587361023514641,0.23852550993741942
3,ENSG00000163950,1.7783998,,0.07610293074969948,0.2388850303593286
3,ENSG00000181104,1.7666734,,0.07810497009846024,0.2441886450492344
3,ENSG00000105656,1.7665063,,0.07814506687090514,0.2441886450492344
3,ENSG00000136305,1.761905,,0.07892566424243203,0.24552025493379304
3,ENSG00000100731,1.7507696,,0.08078620297884463,0.25041789130305214
3,ENSG00000203778,1.7450466,,0.08186176006321859,0.2523868507587066
3,ENSG00000068394,1.741113,,0.08250649935605027,0.253997786165737
3,ENSG00000169019,1.7393796,,0.08272730416234088,0.2540474600152045
3,ENSG00000125124,1.736964,,0.08322107062747046,0.25447759986881335
3,ENSG00000101888,1.7365851,,0.08325153032906402,0.25447759986881335
3,ENSG00000104635,1.7351327,,0.08359793702336,0.2545988805594592
3,ENSG00000123562,1.7120302,,0.08767410563865718,0.26519183626947546
3,ENSG00000117500,1.7110871,,0.08785015600348708,0.265338116533788
3,ENSG00000108370,1.705621,,0.08899550210273607,0.2672437187420312
3,ENSG00000066583,1.7042011,,0.08918759756004735,0.26743409484816505
3,ENSG00000133393,1.694952,,0.0908757369816184,0.2693862788128431
3,ENSG00000179041,1.6940552,,0.09104026581737441,0.26948956177849576
3,ENSG00000258727,1.6897796,,0.09196086339293107,0.2709913223545069
3,ENSG00000146457,1.6794921,,0.09381783669044813,0.2745823445672552
3,ENSG00000127616,1.6714929,,0.09542964133822529,0.27812453674731014
3,ENSG00000125352,1.6700673,,0.09567463002286378,0.27844801286766235
3,ENSG00000119509,1.6649742,,0.09681796654441509,0.2813814468241882
3,ENSG00000270761,1.6644205,,0.09696134020145754,0.2814045599701519
3,ENSG00000169599,1.6624076,,0.09722566564988554,0.2817781495403935
3,ENSG00000166435,1.6559576,,0.09855821627026055,0.2852423027988878
3,ENSG00000106560,1.65059,,0.099601019026178,0.28785941242892615
3,ENSG00000121680,1.6359913,,0.10261097037197223,0.2941042709420114
3,ENSG00000131013,1.6321766,,0.10343764018361638,0.29580646651165843
3,ENSG00000117475,1.6320994,,0.10348955782193246,0.29580646651165843
3,ENSG00000198786,1.6302667,,0.10380809404346689,0.2963093673383574
3,ENSG00000165632,1.6155092,,0.10703248125014339,0.3038435738221284
3,ENSG00000241553,1.6109172,,0.10796252475493671,0.30606565680867465
3,ENSG00000189227,1.5980786,,0.11081891546423088,0.3127557015929121
3,ENSG00000215712,1.5977122,,0.1108878314363622,0.3127557015929121
3,ENSG00000135114,1.5976582,,0.11092442351971907,0.3127557015929121
3,ENSG00000137845,1.5919172,,0.1121976992225805,0.3154896062036837
3,ENSG00000100629,1.5897352,,0.11283953750407191,0.316438001259732
3,ENSG00000135966,1.5856215,,0.11371462754832387,0.3180336420530511
3,ENSG00000129003,1.5762372,,0.11576853393567409,0.3224758894347597
3,ENSG00000023892,1.5682616,,0.11760906942382685,0.3271220009710577
3,ENSG00000198856,1.5675505,,0.11776418321713934,0.3271220009710577
3,ENSG00000185129,1.5649087,,0.11842433267262742,0.328114351058293
3,ENSG00000104951,1.5539956,,0.12103858092557555,0.33446565314274734
3,ENSG00000079739,1.5469289,,0.12271294409765268,0.3377450302449302
3,ENSG00000055950,1.5415994,,0.12393554032443058,0.3398328043304346
3,ENSG00000265148,1.5359085,,0.12537726729403045,0.3419777122106725
3,ENSG00000167508,1.5327134,,0.12616297351762892,0.3431500771853834
3,ENSG00000225975,1.525701,,0.12794294101937245,0.3470828086661305
3,ENSG00000075426,1.5227553,,0.12864290878462561,0.3480728703834011
3,ENSG00000065809,1.5169109,,0.1300868655195054,0.3515221151489366
3,ENSG00000086189,1.5095077,,0.13198548237422258,0.3557274090449216
3,ENSG00000169740,1.5087664,,0.13217061293562302,0.35576494000029096
3,ENSG00000168237,1.5062615,,0.13288617384360996,0.35722829139330076
3,ENSG00000186501,1.4896559,,0.1370881940926955,0.36455159490965705
3,ENSG00000240857,1.4893159,,0.13718929125089116,0.36455159490965705
3,ENSG00000163728,1.486531,,0.1379429780134657,0.36475968002685855
3,ENSG00000131504,1.4850929,,0.13832080262808688,0.36475968002685855
3,ENSG00000070047,1.481387,,0.13937121194635163,0.3665992131955933
3,ENSG00000184508,1.464859,,0.1437479971079316,0.37715699241197204
3,ENSG00000198707,1.4631306,,0.14423699788651834,0.3775102735150521
3,ENSG00000162735,1.4607224,,0.14489014730025035,0.3787191523143651
3,ENSG00000099783,1.4552499,,0.14635666393283941,0.38207179353321646
3,ENSG00000198899,1.4531957,,0.1469311875763662,0.3825727757213361
3,ENSG00000103978,1.4523162,,0.14719498818446272,0.3825727757213361
3,ENSG00000196776,1.4454551,,0.1490855296675746,0.38580290242742216
3,ENSG00000153048,1.435572,,0.1518826135602137,0.39109302475603974
3,ENSG00000137073,1.4298553,,0.15362018069544683,0.39384324675493976
3,ENSG00000197912,1.4251484,,0.15491975990999915,0.3964572180948008
3,ENSG00000205020,1.4170811,,0.15732229577716803,0.40063202282469995
3,ENSG00000078589,1.4142922,,0.15808454957342274,0.4015888679872524
3,ENSG00000169926,1.4124857,,0.15858390396633162,0.4021085227388303
3,ENSG00000164031,1.4122694,,0.15867612543110723,0.4021085227388303
3,ENSG00000135093,1.4085169,,0.15981470377527263,0.4032687846541811
3,ENSG00000204138,1.3956491,,0.16364599662437385,0.4116905338806887
3,ENSG00000268205,1.3883508,,0.16590363739652456,0.41540736412381885
3,ENSG00000116954,1.3837316,,0.1672532866661744,0.4182338504119259
3,ENSG00000102977,1.379428,,0.16853204407870506,0.4204196729838525
3,ENSG00000141994,1.3682479,,0.17200464962918427,0.425433720586662
3,ENSG00000009790,1.3624068,,0.17378413734215067,0.427365014670993
3,ENSG00000123353,1.3594475,,0.1747635952877526,0.4287588559716055
3,ENSG00000078668,1.3575561,,0.17533793150995816,0.42966063877086447
3,ENSG00000120992,1.3517252,,0.17723550959488774,0.43277954046789274
3,ENSG00000240403,1.336757,,0.18209869925770258,0.44072307833980273
3,ENSG00000165819,1.3365386,,0.18218533411640545,0.44072307833980273
3,ENSG00000185920,1.333713,,0.18313475299792217,0.44234956612041104
3,ENSG00000170430,1.3325549,,0.18341516252601614,0.44234956612041104
3,ENSG00000143851,1.3316728,,0.1837091797699301,0.44234956612041104
3,ENSG00000117395,1.3229892,,0.1865893151111315,0.4472117610160683
3,ENSG00000136243,1.322034,,0.18691967872563467,0.44748743363118526
3,ENSG00000105618,1.3211384,,0.18721078616017822,0.44766860027715805
3,ENSG00000170315,1.3191072,,0.1878558150304757,0.44869469383141203
3,ENSG00000032219,1.3161067,,0.18887659696072778,0.45061488918988785
3,ENSG00000131725,1.3134058,,0.18991472402809814,0.4520536042730675
3,ENSG00000179912,1.3013918,,0.1939058029122264,0.4599728977758064
3,ENSG00000134077,1.2982962,,0.19495291803728043,0.46192949108491305
3,ENSG00000108528,1.2950094,,0.19604656335902618,0.46361932636323044
3,ENSG00000134545,1.2948668,,0.19611231370225196,0.46361932636323044
3,ENSG00000137842,1.2898535,,0.19791177440692506,0.4668112000199663
3,ENSG00000111667,1.2861576,,0.19912493637160186,0.46815410427591947
3,ENSG00000206172,1.2798867,,0.2013723262011115,0.47229310817822767
3,ENSG00000006025,1.2746989,,0.20319332271836738,0.4752903173027478
3,ENSG00000081377,1.2531745,,0.2109324369118648,0.4902881475423435
3,ENSG00000238227,1.250765,,0.21178602598848115,0.49117339509382124
3,ENSG00000183647,1.2489353,,0.21252563038907954,0.49233919726700925
3,ENSG00000153015,1.2470357,,0.21309782195643046,0.49280377740365655
3,ENSG00000175265,1.2462912,,0.21343763217675213,0.49280377740365655
3,ENSG00000135905,1.244161,,0.21417437044352844,0.4934083611769979
3,ENSG00000106829,1.2433538,,0.21447446975958395,0.49355254502814555
3,ENSG00000179526,1.2403991,,0.21554169516377067,0.49490407760848754
3,ENSG00000100124,1.2399762,,0.21577627252805087,0.49490407760848754
3,ENSG00000089006,1.234771,,0.21764015408642284,0.4974537218061163
3,ENSG00000100281,1.229101,,0.21979120762345114,0.5009552789959107
3,ENSG00000171634,1.2286619,,0.21993176498369502,0.5009552789959107
3,ENSG00000162961,1.2281053,,0.2201021028504651,0.5009552789959107
3,ENSG00000143158,1.2235013,,0.22186500950809088,0.5038639232325823
3,ENSG00000224470,1.218634,,0.2237118514285443,0.5070739344956663
3,ENSG00000156873,1.2184826,,0.22376650526108086,0.5070739344956663
3,ENSG00000261824,1.2117801,,0.22631405164446006,0.5117307935986812
3,ENSG00000175087,1.2096658,,0.22714086911427112,0.513042093499408
3,ENSG00000266088,1.1956532,,0.2325636212027218,0.5235831038561819
3,ENSG00000122557,1.1817402,,0.2379984916043852,0.5330189923607112
3,ENSG00000107362,1.1816686,,0.23803735558745906,0.5330189923607112
3,ENSG00000187051,1.1804723,,0.2384889339654469,0.5334553334555421
3,ENSG00000103591,1.1785903,,0.2393160771457786,0.5347299014074494
3,ENSG00000067064,1.1743662,,0.240944900753987,0.5377910889009505
3,ENSG00000172671,1.1724029,,0.24176221759443453,0.5390363606880203
3,ENSG00000147234,1.1653472,,0.24464315167682366,0.543128706393632
3,ENSG00000065665,1.1641724,,0.2451307725855794,0.5436304647095347
3,ENSG00000108349,1.1620665,,0.24594337308520625,0.5448510973039004
3,ENSG00000101596,1.1610836,,0.246284049250652,0.5450247650083652
3,ENSG00000137312,1.1583309,,0.24742934732427274,0.5456652181367595
3,ENSG00000120526,1.1567729,,0.24806411604797363,0.5456652181367595
3,ENSG00000123472,1.1565504,,0.24814900439809323,0.5456652181367595
3,ENSG00000149483,1.1514213,,0.2502439936406292,0.5491098403223099
3,ENSG00000214087,1.1469116,,0.2521165543570717,0.5514661720194607
3,ENSG00000240682,1.1462222,,0.25237936938907946,0.5514661720194607
3,ENSG00000135414,1.1442124,,0.2533023880329065,0.5517425181681129
3,ENSG00000160961,1.1428608,,0.25383548452532234,0.5523247506215915
3,ENSG00000108312,1.14158,,0.25432996241662004,0.5525059582052866
3,ENSG00000163923,1.1384506,,0.25562739990719474,0.5532928946944445
3,ENSG00000118705,1.137599,,0.25595240079275566,0.5532928946944445
3,ENSG00000164008,1.1373249,,0.2560707815899567,0.5532928946944445
3,ENSG00000101417,1.1359966,,0.256715128475083,0.5539501941549558
3,ENSG00000138138,1.1312135,,0.25866147362067954,0.5551488877644607
3,ENSG00000147364,1.1305724,,0.25891027340433637,0.5551488877644607
3,ENSG00000010704,1.129578,,0.259405478071667,0.5551488877644607
3,ENSG00000102908,1.1259474,,0.2608780394853601,0.5551488877644607
3,ENSG00000260349,1.1255827,,0.2610616616725753,0.5551488877644607
3,ENSG00000076258,1.1248362,,0.26141252551948585,0.5551488877644607
3,ENSG00000131558,1.1187643,,0.26390788489172595,0.5573176674847627
3,ENSG00000261766,1.1163675,,0.26501997892381346,0.5585309494966373
3,ENSG00000118096,1.111259,,0.2671828175617261,0.5609311629530966
3,ENSG00000149930,1.1092044,,0.2680318764281247,0.5620284956787519
3,ENSG00000268172,1.1042781,,0.2702041682186787,0.5643057905109692
3,ENSG00000138663,1.0989498,,0.272435485964135,0.5672554507349424
3,ENSG00000168944,1.0956348,,0.27389960166161426,0.5688108661152456
3,ENSG00000143363,1.0948604,,0.27427742437318386,0.5688108661152456
3,ENSG00000138600,1.0907531,,0.27604154614566667,0.5713290168234018
3,ENSG00000127054,1.0858966,,0.2781598235176157,0.5745687010632261
3,ENSG00000172349,1.0833919,,0.2792743673461512,0.5762980490022862
3,ENSG00000137171,1.079531,,0.2810633686601927,0.5794143651546433
3,ENSG00000196542,1.0759088,,0.28264988374210187,0.5821074909971137
3,ENSG00000138750,1.0735381,,0.28366345416744404,0.5836164928316324
3,ENSG00000184825,1.0637326,,0.2881861417970608,0.590582645615673
3,ENSG00000106009,1.0614465,,0.28912993761273187,0.5917887824747837
3,ENSG00000116171,1.0575979,,0.2908535933065309,0.5942908229016433
3,ENSG00000033100,1.0566535,,0.29131976369972556,0.5946295663308238
3,ENSG00000134324,1.0559814,,0.29159168820553866,0.5946295663308238
3,ENSG00000103266,1.0517284,,0.2935321562385001,0.5968295701209425
3,ENSG00000143393,1.0442297,,0.2970081482233306,0.602419056093964
3,ENSG00000239697,1.0436954,,0.29726557318527846,0.602419056093964
3,ENSG00000188321,1.0427368,,0.29773137561551744,0.602419056093964
3,ENSG00000170571,1.0410008,,0.2985048274899259,0.602419056093964
3,ENSG00000096063,1.0405039,,0.2987491005069383,0.602419056093964
3,ENSG00000138758,1.040338,,0.2988135877986199,0.602419056093964
3,ENSG00000005893,1.0384741,,0.2996796324006218,0.6028405383625286
3,ENSG00000215788,1.0376067,,0.3000612984820679,0.6030245437579662
3,ENSG00000140553,1.0294948,,0.3038878920020983,0.6095357524906952
3,ENSG00000006194,1.0277988,,0.3046556790074426,0.6104865004604298
3,ENSG00000164758,1.0258518,,0.30555582115686897,0.6107967798091051
3,ENSG00000260589,1.0257896,,0.30569232483227593,0.6107967798091051
3,ENSG00000196544,1.0222471,,0.3072713555414106,0.6116320003399418
3,ENSG00000122873,1.0181755,,0.30922565484090275,0.6135602848225198
3,ENSG00000149177,1.0094509,,0.3133998008162137,0.6190539791787947
3,ENSG00000255135,1.0043699,,0.31583168693131136,0.6216621587235608
3,ENSG00000204604,1.0023211,,0.3168373620130763,0.6216621587235608
3,ENSG00000147421,1.0012504,,0.31731742392750656,0.6216621587235608
3,ENSG00000129084,0.9995775,,0.3180954586824036,0.6224127713201832
3,ENSG00000187650,0.99665564,,0.31956228817065235,0.6235215350409536
3,ENSG00000132716,0.9954056,,0.3201789917178817,0.6241387849810115
3,ENSG00000120885,0.9937121,,0.3209276531032777,0.6250118679930751
3,ENSG00000189298,0.9905296,,0.3225269026560238,0.6269512663416441
3,ENSG00000129282,0.9893869,,0.3230801453688915,0.6269554633129013
3,ENSG00000143622,0.98933333,,0.3231324837382663,0.6269554633129013
3,ENSG00000185347,0.98695207,,0.3242678604617809,0.6273082874848925
3,ENSG00000198001,0.98589104,,0.32479806651942655,0.6273082874848925
3,ENSG00000085978,0.9857909,,0.32483269352529964,0.6273082874848925
3,ENSG00000140525,0.98458564,,0.32549610207522084,0.6274405381375778
3,ENSG00000031691,0.98100805,,0.3272151408242914,0.6295861691045161
3,ENSG00000112081,0.9781698,,0.32854745002878116,0.6312083603834888
3,ENSG00000177888,0.97746897,,0.32896951602277114,0.6312083603834888
3,ENSG00000115170,0.9774475,,0.3289531319743859,0.6312083603834888
3,ENSG00000179262,0.96994394,,0.3326385198434517,0.6358063184305421
3,ENSG00000143742,0.96881557,,0.3332016750581619,0.6358063184305421
3,ENSG00000153283,0.96698815,,0.33413647998719476,0.6364212698564534
